x,y,landmark.number,specimen.number
34.4295,49.1445,4,319
36.04,47.539,5,319
37.6505,49.1445,6,319
37.842,50.75,7,319
37.936,51.55275,8,319
38.1845,52.3555,9,319
19.9,49.151,1,320
19.5535,48.0505,2,320
19.494,46.95,3,320
19.8105,44.749,4,320
20.52,42.548,5,320
21.229499999999998,44.749,6,320
21.546,46.95,7,320
21.4865,48.0505,8,320
21.14,49.151,9,320
15.695,26.831000000000003,1,321
15.598500000000001,26.4205,2,321
15.874500000000001,26.01,3,321
16.122500000000002,25.189,4,321
16.71,24.368000000000002,5,321
17.2975,25.189,6,321
17.5455,26.01,7,321
17.8215,26.4205,8,321
17.725,26.831000000000003,9,321
45.2525,67.6425,1,322
44.9405,66.03125,2,322
45.125,64.42,3,322
45.708,61.197500000000005,4,322
47.5,57.975,5,322
49.292,61.197500000000005,6,322
49.875,64.42,7,322
50.0595,66.03125,8,322
49.7475,67.6425,9,322
40.937000000000005,83.00450000000001,1,323
41.094500000000004,81.62725,2,323
41.3155,80.25,3,323
42.0155,77.49549999999999,4,323
43.49,74.741,5,323
44.9645,77.49549999999999,6,323
45.664500000000004,80.25,7,323
45.8855,81.62725,8,323
46.043,83.00450000000001,9,323
21.3965,45.6155,1,324
21.5725,45.18775,2,324
21.983,44.76,3,324
22.4225,43.9045,4,324
23.14,43.049,5,324
23.8575,43.9045,6,324
24.297,44.76,7,324
24.7075,45.18775,8,324
24.8835,45.6155,9,324
49.787,62.688500000000005,1,325
48.716,61.39425,2,325
48.374,60.1,3,325
49.051500000000004,57.5115,4,325
50.92,54.923,5,325
52.7885,57.5115,6,325
53.466,60.1,7,325
53.124,61.39425,8,325
52.053000000000004,62.688500000000005,9,325
31.4985,53.889500000000005,1,326
31.568,52.939750000000004,2,326
31.616,51.99,3,326
31.728,50.0905,4,326
33.28,48.191,5,326
34.832,50.0905,6,326
34.944,51.99,7,326
34.992000000000004,52.939750000000004,8,326
35.0615,53.889500000000005,9,326
38.489000000000004,50.794,1,327
38.037,49.887,2,327
37.6865,48.98,3,327
37.671,47.166,4,327
39.67,45.352,5,327
41.669000000000004,47.166,6,327
41.6535,48.98,7,327
41.303000000000004,49.887,8,327
40.851,50.794,9,327
16.354999999999997,38.853,1,328
16.3845,38.0165,2,328
16.378,37.18,3,328
16.537499999999998,35.507,4,328
17.24,33.834,5,328
17.9425,35.507,6,328
18.101999999999997,37.18,7,328
18.095499999999998,38.0165,8,328
18.125,38.853,9,328
19.902,24.474999999999998,1,329
19.786,24.0975,2,329
19.741,23.72,3,329
19.9735,22.965,4,329
20.78,22.209999999999997,5,329
21.5865,22.965,6,329
21.819000000000003,23.72,7,329
21.774,24.0975,8,329
21.658,24.474999999999998,9,329
19.169999999999998,29.9935,1,330
18.932499999999997,29.331750000000003,2,330
18.9715,28.67,3,330
19.339,27.346500000000002,4,330
19.97,26.023000000000003,5,330
20.601,27.346500000000002,6,330
20.9685,28.67,7,330
21.0075,29.331750000000003,8,330
20.77,29.9935,9,330
24.2385,28.916999999999998,1,331
24.119999999999997,28.3535,2,331
24.111,27.79,3,331
24.369,26.663,4,331
25.38,25.535999999999998,5,331
26.391,26.663,6,331
26.648999999999997,27.79,7,331
26.64,28.3535,8,331
26.5215,28.916999999999998,9,331
42.752,64.367,1,332
42.538500000000006,63.1885,2,332
42.3605,62.01,3,332
42.6165,59.653,4,332
44.59,57.296,5,332
46.563500000000005,59.653,6,332
46.819500000000005,62.01,7,332
46.6415,63.1885,8,332
46.428000000000004,64.367,9,332
14.986999999999998,30.6005,1,333
15.232499999999998,30.18525,2,333
15.408999999999999,29.77,3,333
15.627999999999998,28.9395,4,333
16.22,28.108999999999998,5,333
16.811999999999998,28.9395,6,333
17.031,29.77,7,333
17.2075,30.18525,8,333
17.453,30.6005,9,333
26.695,32.452,1,334
26.522,31.981,2,334
26.0585,31.51,3,334
26.5135,30.568,4,334
27.43,29.626,5,334
28.3465,30.568,6,334
28.8015,31.51,7,334
28.338,31.981,8,334
28.165,32.452,9,334
13.308,36.096,1,335
13.024,35.248,2,335
13.148,34.4,3,335
13.3055,32.704,4,335
13.84,31.008,5,335
14.3745,32.704,6,335
14.532,34.4,7,335
14.656,35.248,8,335
14.372,36.096,9,335
18.254,30.934,1,336
18.003500000000003,30.267000000000003,2,336
18.316000000000003,29.6,3,336
18.533,28.266000000000002,4,336
19.28,26.932000000000002,5,336
20.027,28.266000000000002,6,336
20.244,29.6,7,336
20.5565,30.267000000000003,8,336
20.306,30.934,9,336
25.484499999999997,54.547,1,337
25.566,53.4335,2,337
25.555,52.32,3,337
26.093,50.093,4,337
26.9,47.866,5,337
27.706999999999997,50.093,6,337
28.244999999999997,52.32,7,337
28.233999999999998,53.4335,8,337
28.3155,54.547,9,337
31.3955,36.5585,1,338
30.976999999999997,36.14925,2,338
30.950999999999997,35.74,3,338
31.1985,34.9215,4,338
32.58,34.103,5,338
33.9615,34.9215,6,338
34.208999999999996,35.74,7,338
34.183,36.14925,8,338
33.7645,36.5585,9,338
28.1915,40.232,1,339
27.85,39.355999999999995,2,339
27.664,38.48,3,339
27.6475,36.727999999999994,4,339
29.12,34.976,5,339
30.5925,36.727999999999994,6,339
30.576,38.48,7,339
30.39,39.355999999999995,8,339
30.0485,40.232,9,339
11.416500000000001,21.407500000000002,1,340
11.3625,20.923750000000002,2,340
11.229000000000001,20.44,3,340
11.318,19.4725,4,340
11.82,18.505000000000003,5,340
12.322000000000001,19.4725,6,340
12.411,20.44,7,340
12.2775,20.923750000000002,8,340
12.2235,21.407500000000002,9,340
30.420499999999997,42.959500000000006,1,341
30.2945,42.134750000000004,2,341
29.592499999999998,41.31,3,341
29.8025,39.6605,4,341
31.15,38.011,5,341
32.497499999999995,39.6605,6,341
32.707499999999996,41.31,7,341
32.0055,42.134750000000004,8,341
31.8795,42.959500000000006,9,341
22.43,53.961999999999996,1,342
22.188499999999998,52.771,2,342
22.3155,51.58,3,342
22.7305,49.198,4,342
23.49,46.815999999999995,5,342
24.249499999999998,49.198,6,342
24.664499999999997,51.58,7,342
24.7915,52.771,8,342
24.549999999999997,53.961999999999996,9,342
36.669,44.070499999999996,1,343
36.137499999999996,43.22025,2,343
35.5395,42.37,3,343
36.023999999999994,40.6695,4,343
37.41,38.968999999999994,5,343
38.796,40.6695,6,343
39.280499999999996,42.37,7,343
38.6825,43.22025,8,343
38.150999999999996,44.070499999999996,9,343
29.565,61.539,1,344
29.234,60.069500000000005,2,344
29.003500000000003,58.6,3,344
29.3625,55.661,4,344
30.53,52.722,5,344
31.6975,55.661,6,344
32.0565,58.6,7,344
31.826,60.069500000000005,8,344
31.495,61.539,9,344
17.688,19.155,1,345
17.325,18.7925,2,345
17.2045,18.43,3,345
17.249499999999998,17.705,4,345
18.11,16.98,5,345
18.9705,17.705,6,345
19.0155,18.43,7,345
18.895,18.7925,8,345
18.532,19.155,9,345
18.9695,29.770500000000002,1,346
18.811,29.18525,2,346
18.9145,28.6,3,346
19.3575,27.4295,4,346
19.91,26.259,5,346
20.4625,27.4295,6,346
20.9055,28.6,7,346
21.009,29.18525,8,346
20.8505,29.770500000000002,9,346
22.777,29.8795,1,347
22.49,29.339750000000002,2,347
22.5625,28.8,3,347
22.947,27.7205,4,347
23.75,26.641000000000002,5,347
24.553,27.7205,6,347
24.9375,28.8,7,347
25.01,29.339750000000002,8,347
24.723,29.8795,9,347
16.062,25.26,1,348
15.947500000000002,24.840000000000003,2,348
15.922,24.42,3,348
15.753500000000003,23.580000000000002,4,348
16.76,22.740000000000002,5,348
17.7665,23.580000000000002,6,348
17.598000000000003,24.42,7,348
17.5725,24.840000000000003,8,348
17.458000000000002,25.26,9,348
14.586,32.8,1,349
14.683,32.095,2,349
14.895999999999999,31.39,3,349
15.1275,29.98,4,349
15.68,28.57,5,349
16.232499999999998,29.98,6,349
16.464,31.39,7,349
16.677,32.095,8,349
16.774,32.8,9,349
17.479499999999998,51.294,1,350
17.524,50.167,2,350
17.5275,49.04,3,350
17.6005,46.786,4,350
18.45,44.532,5,350
19.2995,46.786,6,350
19.3725,49.04,7,350
19.375999999999998,50.167,8,350
19.4205,51.294,9,350
15.510500000000002,28.191,1,351
15.437500000000002,27.5605,2,351
15.295000000000002,26.93,3,351
15.671000000000001,25.669,4,351
16.1,24.408,5,351
16.529,25.669,6,351
16.905,26.93,7,351
16.762500000000003,27.5605,8,351
16.689500000000002,28.191,9,351
31.804000000000002,42.385,1,352
31.068500000000004,41.6075,2,352
30.723000000000003,40.83,3,352
30.711000000000002,39.275,4,352
32.34,37.72,5,352
33.969,39.275,6,352
33.957,40.83,7,352
33.61150000000001,41.6075,8,352
32.876000000000005,42.385,9,352
24.2065,52.3845,1,353
24.3195,51.37225,2,353
24.1395,50.36,3,353
23.9495,48.335499999999996,4,353
25.41,46.311,5,353
26.8705,48.335499999999996,6,353
26.6805,50.36,7,353
26.5005,51.37225,8,353
26.613500000000002,52.3845,9,353
20.6785,25.945,1,354
20.25,25.3975,2,354
20.0735,24.85,3,354
20.4835,23.755000000000003,4,354
21.13,22.66,5,354
21.7765,23.755000000000003,6,354
22.1865,24.85,7,354
22.009999999999998,25.3975,8,354
21.5815,25.945,9,354
27.786,41.3995,1,355
27.4265,40.47975,2,355
27.721,39.56,3,355
28.1435,37.7205,4,355
29.18,35.881,5,355
30.2165,37.7205,6,355
30.639,39.56,7,355
30.9335,40.47975,8,355
30.573999999999998,41.3995,9,355
16.848,34.983999999999995,1,356
16.7495,34.247,2,356
16.5585,33.51,3,356
16.555,32.036,4,356
17.43,30.561999999999998,5,356
18.305,32.036,6,356
18.3015,33.51,7,356
18.1105,34.247,8,356
18.012,34.983999999999995,9,356
14.9665,22.212,1,357
14.9125,21.906000000000002,2,357
14.877,21.6,3,357
15.0595,20.988000000000003,4,357
15.66,20.376,5,357
16.2605,20.988000000000003,6,357
16.443,21.6,7,357
16.4075,21.906000000000002,8,357
16.3535,22.212,9,357
11.558,20.253,1,358
11.472999999999999,19.8415,2,358
11.5045,19.43,3,358
11.599499999999999,18.607,4,358
12.11,17.784,5,358
12.6205,18.607,6,358
12.715499999999999,19.43,7,358
12.747,19.8415,8,358
12.661999999999999,20.253,9,358
20.734,30.3485,1,359
20.659000000000002,29.70925,2,359
20.453500000000002,29.07,3,359
20.650000000000002,27.7915,4,359
21.53,26.513,5,359
22.41,27.7915,6,359
22.6065,29.07,7,359
22.401,29.70925,8,359
22.326,30.3485,9,359
13.572000000000001,39.457,1,360
13.560500000000001,38.5835,2,360
13.528,37.71,3,360
13.63,35.963,4,360
14.24,34.216,5,360
14.85,35.963,6,360
14.952,37.71,7,360
14.9195,38.5835,8,360
14.908,39.457,9,360
24.275000000000002,54.452,1,361
24.450000000000003,53.371,2,361
24.643,52.29,3,361
24.6855,50.128,4,361
25.94,47.966,5,361
27.1945,50.128,6,361
27.237000000000002,52.29,7,361
27.43,53.371,8,361
27.605,54.452,9,361
21.097,29.103,1,362
20.991,28.5415,2,362
21.1185,27.98,3,362
21.493000000000002,26.857,4,362
22.23,25.734,5,362
22.967,26.857,6,362
23.3415,27.98,7,362
23.469,28.5415,8,362
23.363,29.103,9,362
28.927,36.245,1,363
28.9055,35.6925,2,363
29.032,35.14,3,363
29.3415,34.035000000000004,4,363
30.56,32.93,5,363
31.778499999999998,34.035000000000004,6,363
32.088,35.14,7,363
32.2145,35.6925,8,363
32.193,36.245,9,363
38.406,42.3905,1,364
38.059000000000005,41.78025,2,364
37.753,41.17,3,364
37.802,39.9495,4,364
39.74,38.729,5,364
41.678000000000004,39.9495,6,364
41.727000000000004,41.17,7,364
41.421,41.78025,8,364
41.074000000000005,42.3905,9,364
9.823500000000001,29.6325,1,365
9.7765,28.966250000000002,2,365
9.7185,28.3,3,365
9.5465,26.9675,4,365
10.23,25.635,5,365
10.9135,26.9675,6,365
10.7415,28.3,7,365
10.6835,28.966250000000002,8,365
10.6365,29.6325,9,365
21.203000000000003,30.0385,1,366
21.3135,29.74425,2,366
21.470000000000002,29.45,3,366
21.7195,28.8615,4,366
22.6,28.273,5,366
23.480500000000003,28.8615,6,366
23.73,29.45,7,366
23.8865,29.74425,8,366
23.997,30.0385,9,366
27.281,44.608,1,367
27.3195,44.054,2,367
27.854,43.5,3,367
28.401,42.392,4,367
29.32,41.284,5,367
30.239,42.392,6,367
30.786,43.5,7,367
31.3205,44.054,8,367
31.359,44.608,9,367
17.898000000000003,26.3055,1,368
17.853,25.95775,2,368
18.145000000000003,25.61,3,368
18.415000000000003,24.9145,4,368
19.1,24.219,5,368
19.785,24.9145,6,368
20.055,25.61,7,368
20.347,25.95775,8,368
20.302,26.3055,9,368
22.1965,33.1875,1,369
22.134500000000003,32.76375,2,369
22.0305,32.34,3,369
22.1655,31.492500000000003,4,369
23.19,30.645000000000003,5,369
24.2145,31.492500000000003,6,369
24.349500000000003,32.34,7,369
24.2455,32.76375,8,369
24.183500000000002,33.1875,9,369
18.343,25.586499999999997,1,370
18.239500000000003,25.15325,2,370
18.297,24.72,3,370
18.5595,23.8535,4,370
19.26,22.987,5,370
19.960500000000003,23.8535,6,370
20.223000000000003,24.72,7,370
20.2805,25.15325,8,370
20.177000000000003,25.586499999999997,9,370
11.956999999999999,22.535,1,371
11.994499999999999,22.1175,2,371
12.065,21.7,3,371
12.146999999999998,20.865,4,371
12.7,20.03,5,371
13.253,20.865,6,371
13.334999999999999,21.7,7,371
13.4055,22.1175,8,371
13.443,22.535,9,371
10.623,20.04,1,372
10.776,19.595,2,372
11.001,19.15,3,372
11.2005,18.259999999999998,4,372
11.58,17.369999999999997,5,372
11.9595,18.259999999999998,6,372
12.159,19.15,7,372
12.384,19.595,8,372
12.537,20.04,9,372
27.874,33.991499999999995,1,373
27.5385,33.555749999999996,2,373
27.388499999999997,33.12,3,373
27.319,32.2485,4,373
28.83,31.377,5,373
30.340999999999998,32.2485,6,373
30.2715,33.12,7,373
30.121499999999997,33.555749999999996,8,373
29.785999999999998,33.991499999999995,9,373
12.613,30.3735,1,374
12.512,29.68675,2,374
12.445,29,3,374
12.472999999999999,27.6265,4,374
13.1,26.253,5,374
13.727,27.6265,6,374
13.754999999999999,29,7,374
13.687999999999999,29.68675,8,374
13.587,30.3735,9,374
12.152,24.124,1,375
12.079,23.592,2,375
12.274,23.06,3,375
12.445,21.996,4,375
12.92,20.932,5,375
13.395,21.996,6,375
13.566,23.06,7,375
13.761,23.592,8,375
13.688,24.124,9,375
24.331,28.6585,1,376
24.2105,28.29925,2,376
24.225,27.94,3,376
24.192,27.221500000000002,4,376
25.5,26.503,5,376
26.808,27.221500000000002,6,376
26.775,27.94,7,376
26.7895,28.29925,8,376
26.669,28.6585,9,376
10.301,17.905,1,377
10.2965,17.5375,2,377
10.298,17.17,3,377
10.392,16.435000000000002,4,377
10.84,15.700000000000001,5,377
11.288,16.435000000000002,6,377
11.382,17.17,7,377
11.3835,17.5375,8,377
11.379,17.905,9,377
19.9265,39.369,1,378
20.3115,38.814499999999995,2,378
20.748,38.26,3,378
21.0725,37.150999999999996,4,378
21.84,36.042,5,378
22.607499999999998,37.150999999999996,6,378
22.932,38.26,7,378
23.3685,38.814499999999995,8,378
23.7535,39.369,9,378
11.126000000000001,30.298,1,379
10.9925,29.659,2,379
10.896500000000001,29.02,3,379
10.748000000000001,27.742,4,379
11.47,26.464,5,379
12.192,27.742,6,379
12.0435,29.02,7,379
11.947500000000002,29.659,8,379
11.814,30.298,9,379
9.0935,22.415,1,380
9.2625,21.9025,2,380
9.347999999999999,21.39,3,380
9.4995,20.365000000000002,4,380
9.84,19.34,5,380
10.1805,20.365000000000002,6,380
10.332,21.39,7,380
10.4175,21.9025,8,380
10.5865,22.415,9,380
25.35,45.7005,1,381
25.067500000000003,44.65525,2,381
25.118000000000002,43.61,3,381
25.388,41.5195,4,381
26.44,39.429,5,381
27.492,41.5195,6,381
27.762,43.61,7,381
27.8125,44.65525,8,381
27.53,45.7005,9,381
35.643,66.256,1,382
35.607,65.033,2,382
35.7485,63.81,3,382
36.383500000000005,61.364000000000004,4,382
37.63,58.918,5,382
38.8765,61.364000000000004,6,382
39.511500000000005,63.81,7,382
39.653000000000006,65.033,8,382
39.617000000000004,66.256,9,382
53.675000000000004,70.59700000000001,1,383
53.726000000000006,69.4285,2,383
53.9315,68.26,3,383
55.0675,65.923,4,383
56.77,63.586000000000006,5,383
58.472500000000004,65.923,6,383
59.60850000000001,68.26,7,383
59.814,69.4285,8,383
59.865,70.59700000000001,9,383
26.3165,35.0685,1,384
26.200000000000003,34.29925,2,384
26.2865,33.53,3,384
26.736500000000003,31.991500000000002,4,384
27.67,30.453000000000003,5,384
28.6035,31.991500000000002,6,384
29.053500000000003,33.53,7,384
29.14,34.29925,8,384
29.023500000000002,35.0685,9,384
53.651500000000006,59.295500000000004,1,385
53.2565,58.39275,2,385
53.086000000000006,57.49,3,385
53.5985,55.6845,4,385
55.88,53.879000000000005,5,385
58.161500000000004,55.6845,6,385
58.674,57.49,7,385
58.5035,58.39275,8,385
58.1085,59.295500000000004,9,385
30.54,41.1165,1,386
29.7255,40.45325,2,386
29.383499999999998,39.79,3,386
29.1025,38.463499999999996,4,386
30.93,37.137,5,386
32.7575,38.463499999999996,6,386
32.4765,39.79,7,386
32.1345,40.45325,8,386
31.32,41.1165,9,386
27.786,36.420500000000004,1,387
27.842,35.33025,2,387
27.9205,34.24,3,387
28.3335,32.0595,4,387
29.39,29.879,5,387
30.4465,32.0595,6,387
30.8595,34.24,7,387
30.938000000000002,35.33025,8,387
30.994,36.420500000000004,9,387
22.7165,51.677499999999995,1,388
22.7745,50.62875,2,388
22.6955,49.58,3,388
22.6815,47.4825,4,388
23.89,45.385,5,388
25.0985,47.4825,6,388
25.084500000000002,49.58,7,388
25.0055,50.62875,8,388
25.0635,51.677499999999995,9,388
26.306,48.808,1,389
26.0675,47.979,2,389
25.8875,47.15,3,389
25.536,45.492,4,389
27.25,43.833999999999996,5,389
28.964,45.492,6,389
28.6125,47.15,7,389
28.4325,47.979,8,389
28.194,48.808,9,389
31.8315,48.9155,1,390
31.509999999999998,48.122749999999996,2,390
31.2835,47.33,3,390
31.662,45.744499999999995,4,390
32.93,44.159,5,390
34.198,45.744499999999995,6,390
34.5765,47.33,7,390
34.35,48.122749999999996,8,390
34.0285,48.9155,9,390
31.768,52.1235,1,391
31.7975,51.146750000000004,2,391
32.167,50.17,3,391
32.7285,48.2165,4,391
33.86,46.263000000000005,5,391
34.9915,48.2165,6,391
35.553,50.17,7,391
35.9225,51.146750000000004,8,391
35.952,52.1235,9,391
57.8795,68.87549999999999,1,392
56.662,67.73774999999999,2,392
56.192499999999995,66.6,3,392
56.147,64.3245,4,392
59.15,62.04899999999999,5,392
62.153,64.3245,6,392
62.1075,66.6,7,392
61.638,67.73774999999999,8,392
60.4205,68.87549999999999,9,392
28.0995,57.631,1,393
28.139,56.320499999999996,2,393
28.025,55.01,3,393
27.517,52.388999999999996,4,393
29.5,49.768,5,393
31.483,52.388999999999996,6,393
30.975,55.01,7,393
30.861,56.320499999999996,8,393
30.9005,57.631,9,393
30.4515,45.4395,1,394
30.6665,44.97975,2,394
30.9415,44.52,3,394
31.467,43.600500000000004,4,394
32.57,42.681000000000004,5,394
33.673,43.600500000000004,6,394
34.1985,44.52,7,394
34.4735,44.97975,8,394
34.6885,45.4395,9,394
31.6715,52.903000000000006,1,395
31.762,51.9615,2,395
32.1195,51.02,3,395
32.629000000000005,49.137,4,395
33.81,47.254000000000005,5,395
34.991,49.137,6,395
35.5005,51.02,7,395
35.858000000000004,51.9615,8,395
35.9485,52.903000000000006,9,395
50.193999999999996,61.483,1,396
49.9885,60.32149999999999,2,396
50.0175,59.16,3,396
50.335499999999996,56.836999999999996,4,396
52.65,54.513999999999996,5,396
54.9645,56.836999999999996,6,396
55.2825,59.16,7,396
55.311499999999995,60.32149999999999,8,396
55.106,61.483,9,396
14.535,44.741,1,397
14.5925,43.8155,2,397
14.725,42.89,3,397
14.8405,41.039,4,397
15.5,39.188,5,397
16.1595,41.039,6,397
16.275,42.89,7,397
16.4075,43.8155,8,397
16.465,44.741,9,397
43.226,50.5475,1,398
43.0855,49.88375,2,398
42.883,49.22,3,398
42.9,47.8925,4,398
45.14,46.565,5,398
47.38,47.8925,6,398
47.397,49.22,7,398
47.1945,49.88375,8,398
47.054,50.5475,9,398
27.427,50.5035,1,399
27.32,49.48175,2,399
27.3125,48.46,3,399
27.4545,46.4165,4,399
28.75,44.373000000000005,5,399
30.0455,46.4165,6,399
30.1875,48.46,7,399
30.18,49.48175,8,399
30.073,50.5035,9,399
22.152,40.449,1,400
22.41,39.6545,2,400
22.591,38.86,3,400
22.934,37.271,4,400
23.78,35.682,5,400
24.626,37.271,6,400
24.969,38.86,7,400
25.150000000000002,39.6545,8,400
25.408,40.449,9,400
34.9265,58.373,1,401
35.3555,57.6515,2,401
35.833999999999996,56.93,3,401
36.338499999999996,55.487,4,401
37.72,54.044,5,401
39.1015,55.487,6,401
39.606,56.93,7,401
40.0845,57.6515,8,401
40.5135,58.373,9,401
22.0875,42.253,1,402
22.046499999999998,41.4065,2,402
22.344,40.56,3,402
22.7365,38.867000000000004,4,402
23.52,37.174,5,402
24.3035,38.867000000000004,6,402
24.695999999999998,40.56,7,402
24.9935,41.4065,8,402
24.9525,42.253,9,402
40.4195,56.768499999999996,1,403
39.891000000000005,55.81925,2,403
39.786,54.87,3,403
39.6375,52.9715,4,403
41.88,51.073,5,403
44.1225,52.9715,6,403
43.974000000000004,54.87,7,403
43.869,55.81925,8,403
43.340500000000006,56.768499999999996,9,403
32.126000000000005,49.9585,1,404
31.831,48.914249999999996,2,404
31.616,47.87,3,404
31.8535,45.781499999999994,4,404
33.28,43.693,5,404
34.7065,45.781499999999994,6,404
34.944,47.87,7,404
34.729,48.914249999999996,8,404
34.434,49.9585,9,404
30.792,41.0605,1,405
30.6985,40.23025,2,405
30.770500000000002,39.4,3,405
30.990000000000002,37.7395,4,405
32.39,36.079,5,405
33.79,37.7395,6,405
34.0095,39.4,7,405
34.0815,40.23025,8,405
33.988,41.0605,9,405
32.935,46.846000000000004,1,406
32.4825,46.308,2,406
32.262,45.77,3,406
31.624000000000002,44.694,4,406
33.96,43.618,5,406
36.296,44.694,6,406
35.658,45.77,7,406
35.4375,46.308,8,406
34.985,46.846000000000004,9,406
16.5095,38.846,1,407
16.506,38.038,2,407
16.378,37.23,3,407
16.5175,35.614,4,407
17.24,33.998,5,407
17.9625,35.614,6,407
18.101999999999997,37.23,7,407
17.973999999999997,38.038,8,407
17.970499999999998,38.846,9,407
16.0655,28.4725,1,408
16.063,27.971249999999998,2,408
16.15,27.47,3,408
16.0925,26.467499999999998,4,408
